datetime,ticker,open,high,low,close,volume
2015-12-09 17:53:00,AFLT,58.96,58.98,58.88,58.93,29700
2015-12-09 17:54:00,AFLT,58.99,59.0,58.99,58.99,1400
2015-12-09 17:55:00,AFLT,59.0,59.03,58.99,59.03,9300
2015-12-09 17:56:00,AFLT,59.04,59.04,58.93,58.93,7800
2015-12-09 17:57:00,AFLT,58.96,58.96,58.96,58.96,1000
2015-12-09 17:58:00,AFLT,58.96,58.96,58.96,58.96,1000
2015-12-09 17:59:00,AFLT,58.9,58.97,58.88,58.97,4700
2015-12-09 18:00:00,AFLT,59.0,59.0,58.97,59.0,7000
2015-12-09 18:01:00,AFLT,58.95,58.99,58.8,58.99,3600
2015-12-09 18:02:00,AFLT,58.93,58.98,58.93,58.98,2200
2015-12-09 18:03:00,AFLT,58.91,58.97,58.9,58.97,3000
2015-12-09 18:04:00,AFLT,58.97,58.97,58.97,58.97,1000
2015-12-09 18:05:00,AFLT,58.99,58.99,58.98,58.98,700
2015-12-09 18:06:00,AFLT,58.99,58.99,58.99,58.99,2400
2015-12-09 18:07:00,AFLT,58.97,58.97,58.97,58.97,1000
2015-12-09 18:08:00,AFLT,58.89,58.96,58.89,58.96,1400
2015-12-09 18:09:00,AFLT,58.9,58.94,58.9,58.94,2100
2015-12-09 18:10:00,AFLT,58.89,58.95,58.89,58.95,4600
2015-12-09 18:11:00,AFLT,58.94,58.94,58.94,58.94,1000
2015-12-09 18:12:00,AFLT,58.89,58.93,58.89,58.93,4800
2015-12-09 18:13:00,AFLT,58.94,59.01,58.94,58.99,44300
2015-12-09 18:14:00,AFLT,59.01,59.1,58.99,59.03,23200
2015-12-09 18:15:00,AFLT,59.02,59.02,58.99,59.02,3000
2015-12-09 18:16:00,AFLT,58.99,58.99,58.99,58.99,1000
2015-12-09 18:17:00,AFLT,59.02,59.04,58.73,59.01,42800
2015-12-09 18:18:00,AFLT,59.03,59.04,58.7,58.98,21600
2015-12-09 18:19:00,AFLT,58.97,58.97,58.97,58.97,1000
2015-12-09 18:20:00,AFLT,58.91,58.91,58.9,58.9,5800
2015-12-09 18:21:00,AFLT,58.88,58.89,57.51,58.87,12700
2015-12-09 18:22:00,AFLT,58.87,58.99,58.87,58.95,9500
2015-12-09 18:23:00,AFLT,58.88,58.91,58.86,58.9,12600
2015-12-09 18:24:00,AFLT,58.86,58.9,58.86,58.9,10800
2015-12-09 18:25:00,AFLT,58.85,58.9,58.85,58.9,3400
2015-12-09 18:26:00,AFLT,58.9,58.94,58.9,58.94,3000
2015-12-09 18:27:00,AFLT,58.99,59.2,58.92,58.95,22300
2015-12-09 18:28:00,AFLT,58.89,58.89,58.86,58.86,3800
2015-12-09 18:29:00,AFLT,58.85,58.89,58.83,58.89,15000
2015-12-09 18:30:00,AFLT,58.85,58.86,58.6,58.68,134700
2015-12-09 18:31:00,AFLT,58.69,58.81,58.5,58.53,69500
2015-12-09 18:32:00,AFLT,58.58,58.81,57.98,58.43,62600
2015-12-09 18:33:00,AFLT,58.45,58.81,58.18,58.37,88300
2015-12-09 18:34:00,AFLT,58.35,58.81,58.3,58.38,35200
2015-12-09 18:35:00,AFLT,58.38,58.81,56.7,58.29,135400
2015-12-09 18:36:00,AFLT,58.23,58.81,57.0,58.29,2000
2015-12-09 18:37:00,AFLT,58.24,58.81,58.1,58.26,67300
2015-12-09 18:38:00,AFLT,58.65,58.81,58.25,58.45,19500
2015-12-09 18:39:00,AFLT,58.43,58.47,58.0,58.11,70500
